2024-11-28 06:22:16,519 - INFO - thhis is logger
2024-11-28 06:22:16,521 - INFO - Generated 1000 transactions.
2024-11-28 06:22:16,542 - INFO - Detected 363 fraudulent transactions:
2024-11-28 06:22:16,542 - INFO - {'transaction_id': 1, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 523, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 524, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 526, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 527, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 529, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 530, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 532, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 537, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 538, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 539, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 540, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 541, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 548, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 549, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 560, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 565, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 570, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 575, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 576, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 577, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 578, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,552 - INFO - {'transaction_id': 580, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 584, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 589, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 591, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 597, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 599, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 601, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 607, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 615, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 617, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 619, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 621, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 622, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 625, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 627, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 630, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 631, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 632, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 634, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 639, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 640, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,553 - INFO - {'transaction_id': 641, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 642, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 647, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 650, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 655, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 657, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 658, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 659, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 667, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 669, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 675, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 676, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 679, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 683, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 684, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 687, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 691, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 693, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 696, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 697, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,554 - INFO - {'transaction_id': 711, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 712, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 713, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 714, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 725, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 728, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 732, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 734, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 736, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 740, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 741, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 748, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,555 - INFO - {'transaction_id': 750, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 755, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 757, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 761, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 762, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 763, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 767, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 768, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 774, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 775, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 776, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 779, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 785, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 787, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 789, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 793, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 794, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 797, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 802, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 804, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 805, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 806, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,556 - INFO - {'transaction_id': 810, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 813, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 817, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 818, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 822, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 824, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 825, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 826, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 828, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 830, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 831, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 834, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 836, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 837, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 838, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 839, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 841, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 847, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 850, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 852, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,557 - INFO - {'transaction_id': 854, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 858, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 859, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 862, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 863, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 864, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 868, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 872, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 873, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 876, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 877, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 879, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 880, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 881, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 886, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 887, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 890, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 892, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 895, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 896, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,558 - INFO - {'transaction_id': 899, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 902, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 905, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 906, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 908, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 909, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 911, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 914, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 916, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 919, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 922, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 924, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 925, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 929, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 933, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 936, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 938, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 940, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 941, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 946, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 947, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 948, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,559 - INFO - {'transaction_id': 953, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 955, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 956, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 962, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 965, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 971, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 973, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 977, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 978, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 982, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 984, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 986, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 988, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 989, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 990, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 996, 'rules_triggered': {'large_amount': True, 'rapid_transaction': False, 'unusual_location': False}}
2024-11-28 06:22:16,560 - INFO - {'transaction_id': 998, 'rules_triggered': {'large_amount': False, 'rapid_transaction': False, 'unusual_location': True}}
